BW,MinRTT,PacingGain,CwndGain,ElapsedTime,State,CAState,Retransmits,Probes,Backoff,Options,WScale,AppLimited,RTO,ATO,SndMSS,RcvMSS,Unacked,Sacked,Lost,Retrans,Fackets,LastDataSent,LastAckSent,LastDataRecv,LastAckRecv,PMTU,RcvSsThresh,RTT,RTTVar,SndSsThresh,SndCwnd,AdvMSS,Reordering,RcvRTT,RcvSpace,TotalRetrans,PacingRate,MaxPacingRate,BytesAcked,BytesReceived,SegsOut,SegsIn,NotsentBytes,DataSegsIn,DataSegsOut,DeliveryRate,BusyTime,RWndLimited,SndBufLimited,Delivered,DeliveredCE,BytesSent,BytesRetrans,DSackDups,ReordSeen,RcvOooPack,SndWnd,UUID,Throughput_DeliveryRate,Throughput_BytesAcked,Throughput_SegsOut,Latency,LossRatio,Retransmit_Ratio,Escape_Time,Throughput_Mean,Latency_Mean,Loss_Trend
31060524,30215,192,512,1.692437,1,0,0,0,0,7,122,0,248000,40000,1448,1103,1085,0,0,0,0,0,0,124,0,1500,64076,46691,6095,904,2038,1448,3,32000,14600,3,23062439,-1,33402655,1892,24184,986,2150280,6,24182,22500526,1732000,688000,0,23095,0,34978079,4344,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,180.004208,157.8913956619951,165.5290306227056,30.215,0.0,0.0,5.028051,167.80821142823356,30.215,0.0
33239703,30215,256,512,2.126997,1,0,0,0,0,7,122,0,244000,40000,1448,1103,1075,0,0,0,0,4,0,276,4,1500,64076,43873,4434,904,2064,1448,3,32000,14600,3,32907306,-1,45242951,1986,32356,1316,1531984,8,32354,18993547,2168000,836000,0,31277,0,46803895,4344,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,151.948376,170.1664873058119,176.21647045106317,30.215,0.0,0.0,5.028051,166.11044458562503,30.215,0.0
32975602,30215,320,512,2.565203,1,0,0,0,0,7,122,0,264000,40000,1448,1103,1081,0,0,0,0,16,0,268,48,1500,64076,61032,3491,904,2090,1448,3,32000,14600,4,40807308,-1,55602983,2033,39523,1596,2567304,9,39521,21406319,2608000,1028000,0,38437,0,57173023,5792,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,171.250552,173.40688592676682,178.4788307202198,30.215,0.0,0.0,5.028051,174.3787562156622,30.215,0.0
30963342,30215,320,512,2.853991,1,0,0,0,0,7,122,0,240000,40000,1448,1103,953,0,0,0,0,0,0,556,0,1500,64076,38153,2959,904,1860,1448,3,32000,14600,814,38317136,-1,59368191,2033,42808,1754,2179240,9,42806,22634950,2896000,1116000,0,41040,0,61926807,1178672,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,181.0796,166.41451497219157,173.75243019336781,30.215,0.0,0.0,5.028051,173.7488483885198,30.215,0.0
30125210,30215,256,512,3.23833,1,0,0,0,0,7,122,0,280000,40000,1448,1103,1096,0,0,0,0,0,0,160,0,1500,64076,78992,6820,904,1890,1448,3,32000,14600,814,29823958,-1,65933423,2127,47496,1978,1665200,11,47494,13171157,3280000,1368000,0,45585,0,68696207,1178672,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,105.369256,162.88253019303158,169.90043139519443,30.215,0.0,0.0,5.028051,146.05073919607534,30.215,0.0
30313705,30215,256,512,3.526039,1,0,0,0,0,7,122,0,248000,40000,1448,1103,1086,0,0,0,0,4,0,156,4,1500,64076,46342,5791,904,1916,1448,3,32000,14600,814,30010568,-1,72694135,2174,52162,2172,2345760,12,52160,21591798,3568000,1476000,0,50261,0,75443887,1178672,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,172.734384,164.93098346331394,171.36639952082209,30.215,0.0,0.0,5.028051,169.67725566137867,30.215,0.0
30313705,30215,256,512,3.811856,1,0,0,0,0,7,122,0,244000,40000,1448,1103,749,0,0,0,0,0,0,144,0,1500,64076,41864,2185,904,1872,1448,3,32000,14600,814,30010568,-1,80797143,2221,57428,2412,2157520,13,57426,29128469,3852000,1556000,0,55864,0,83060367,1178672,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,233.027752,169.57018943003092,174.52022112062994,30.215,0.0,0.0,5.028051,192.37272085022028,30.215,0.0
29596662,30215,256,512,4.050436,1,0,0,0,0,7,122,0,252000,40000,1448,1103,1085,0,0,0,0,4,0,36,4,1500,64076,48785,4531,904,1838,1448,3,32000,14600,815,29300696,-1,85726135,2268,61170,2524,1303200,14,61168,23962930,4092000,1668000,0,59269,0,88477335,1180120,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,191.70344,169.31734756455847,174.94247039084186,30.215,0.0,0.0,5.028051,178.65441931846678,30.215,0.0
29596662,30215,256,512,4.33849,1,0,0,0,0,7,122,0,248000,40000,1448,1103,744,0,0,0,0,0,0,172,4,1500,64076,47984,4294,904,1940,1448,3,32000,14600,815,29300696,-1,93639455,2315,66298,2734,3007496,15,66295,28500338,4380000,1760000,0,64737,0,95895439,1180120,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,228.002704,172.66736583465675,177.01920068964085,30.215,0.0,0.0,5.028051,192.56309017476588,30.215,0.0
29300455,30215,256,512,4.700317,1,0,0,0,0,7,122,0,252000,40000,1448,1103,1084,0,0,0,0,0,0,144,0,1500,64076,50365,4763,904,1978,1448,3,32000,14600,815,29007451,-1,101626623,2362,72158,2971,2345760,16,72155,17220993,4740000,1904000,0,70257,0,104376375,1180120,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,137.767944,172.9698196951397,177.83444648520515,30.215,0.0,0.0,5.028051,162.8574033934483,30.215,0.0
28534821,30215,192,512,5.028051,1,0,0,0,0,7,122,0,252000,40000,1448,1103,790,0,0,0,0,0,0,144,0,1500,64076,49940,3579,904,1932,1448,3,32000,14600,815,21187104,-1,109870087,2409,77560,3174,1893984,17,77557,21374586,5068000,2016000,0,75953,0,112191231,1180120,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,170.996688,174.81141221519033,178.6885296111754,30.215,0.0,0.0,5.028051,174.83220994212192,30.215,0.0
28534821,30215,256,512,5.290825,1,3,0,0,0,7,122,0,256000,40000,1448,1103,1096,739,1,1,0,28,0,96,0,1500,64076,54482,2107,904,1085,1448,3,32000,14600,816,28249473,-1,114494999,2456,81065,3358,1581624,18,81062,22570858,5332000,2128000,0,79890,0,117261719,1181568,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,180.566864,173.1223376316548,177.48781333723946,30.215,0.0009107468123861566,0.5,5.028051,177.0590049896314,30.215,0.0009107468123861566
28534821,30215,256,512,5.389866,1,0,0,0,0,7,122,0,260000,40000,1448,1103,941,0,0,0,0,0,0,196,0,1500,64076,58620,3161,904,1948,1448,3,32000,14600,817,28249473,-1,116681479,2456,82423,3395,1964936,18,82420,7957406,5432000,2168000,0,80663,0,119225615,1183016,0,0,0,1585152,ndt-88lvq_1732662732_00000000003D271A,63.659248,173.18646363378977,177.14504071158726,30.215,0.0,0.0,5.028051,137.99691744845902,30.215,-0.0009107468123861566
31425778,30215,256,512,6.01529,1,0,0,0,0,7,122,0,264000,40000,1448,1103,1337,0,0,0,0,0,0,448,0,1500,64076,62698,5651,904,2092,1448,3,32000,14600,817,31111520,-1,132594999,2550,93814,3833,1310440,20,93811,25361667,6056000,2348000,0,91658,0,135713991,1183016,0,0,0,2036736,ndt-88lvq_1732662732_00000000003D271A,202.893336,176.34394883704692,180.66317268161635,30.215,0.0,0.0,5.028051,186.6334858395544,30.215,0.0
31425778,30215,320,512,6.040586,1,0,0,0,0,7,122,0,248000,40000,1448,1103,967,0,0,0,0,0,0,472,0,1500,64076,44753,5934,904,2024,1448,3,32000,14600,817,38889400,-1,133957567,2550,94385,3854,2112632,20,94382,26438065,6080000,2352000,0,92599,0,136540799,1183016,0,0,0,2096128,ndt-88lvq_1732662732_00000000003D271A,211.50452,177.41002876211016,181.00161805493704,30.215,0.0,0.0,5.028051,189.97205560568239,30.215,0.0
35001240,30215,256,512,6.37456,1,0,0,0,0,7,122,0,276000,40000,1448,1103,1426,0,0,0,0,8,0,208,4,1500,64076,75788,4660,904,2162,1448,3,32000,14600,817,34651227,-1,143148023,2644,101195,4054,1905568,22,101191,18805810,6416000,2448000,0,98949,0,146391543,1183016,0,0,0,2065408,ndt-88lvq_1732662732_00000000003D271A,150.44648,179.64913405788008,183.89392836525187,30.215,0.0,0.0,5.028051,171.32984747437732,30.215,0.0
35001240,30215,256,512,6.418003,1,0,0,0,0,7,122,0,284000,40000,1448,1103,981,0,0,0,0,4,0,252,0,1500,64076,80590,6402,904,2206,1448,3,32000,14600,817,34651227,-1,144684351,2644,101814,4082,2442776,22,101810,25376908,6460000,2476000,0,100013,0,147287855,1183016,0,0,0,2077696,ndt-88lvq_1732662732_00000000003D271A,203.015264,180.34812510994465,183.76641082903825,30.215,0.0,0.0,5.028051,189.04326664632762,30.215,0.0
35001240,30215,256,512,6.522429,1,0,0,0,0,7,122,0,280000,40000,1448,1103,1359,0,0,0,0,0,0,356,0,1500,64076,79347,7778,904,2206,1448,3,32000,14600,817,34651227,-1,146743407,2644,103614,4129,1269896,22,103610,19791784,6564000,2528000,0,101435,0,149894255,1183016,0,0,0,2078720,ndt-88lvq_1732662732_00000000003D271A,158.334272,179.98620697902575,184.02110256777038,30.215,0.0,0.0,5.028051,174.11386051559873,30.215,0.0
35001240,30215,256,512,6.957977,1,0,0,0,0,7,122,0,272000,40000,1448,1103,1418,0,0,0,0,4,0,268,4,1500,64076,68046,2380,904,2206,1448,3,32000,14600,818,34651227,-1,157800335,2785,111317,4396,1530536,25,111313,25673555,7000000,2748000,0,109078,0,161038063,1184464,0,0,0,2086912,ndt-88lvq_1732662732_00000000003D271A,205.38844,181.4324307194462,185.32629929647655,30.215,0.0,0.0,5.028051,190.7157233386409,30.215,0.0
31347583,30215,256,512,7.556139,1,0,0,0,0,7,122,0,252000,40000,1448,1103,1258,0,0,0,0,0,0,460,4,1500,64076,49358,2093,904,2150,1448,3,32000,14600,820,31034107,-1,171935711,2832,120929,4732,1440760,26,120925,25113729,7596000,2996000,0,118848,0,174944655,1187360,0,0,0,2037760,ndt-88lvq_1732662732_00000000003D271A,200.909832,182.03551946304853,185.3911813956837,30.215,0.0,0.0,5.028051,189.44551095291072,30.215,0.0
32588168,30215,192,512,7.704042,1,0,0,0,0,7,122,0,244000,40000,1448,1103,1276,0,0,0,0,0,0,32,0,1500,64076,43734,2247,904,2092,1448,3,32000,14600,820,24196714,-1,176696735,2879,124235,4833,1345192,27,124231,27704825,7744000,3012000,0,122136,0,179731743,1187360,0,0,0,2094080,ndt-88lvq_1732662732_00000000003D271A,221.6386,183.48470582065883,186.8030106793291,30.215,0.0,0.0,5.028051,197.30877216666264,30.215,0.0
33515369,30215,256,512,7.741282,1,0,0,0,0,7,122,0,252000,40000,1448,1103,1081,0,0,0,0,4,0,72,4,1500,64076,50585,1585,904,2148,1448,3,32000,14600,820,33180216,-1,177866719,2879,124848,4861,2216888,27,124844,29407370,7784000,3016000,0,122944,0,180619367,1187360,0,0,0,2040832,ndt-88lvq_1732662732_00000000003D271A,235.25896,183.81112482402784,186.82167010580417,30.215,0.0,0.0,5.028051,201.963918309944,30.215,0.0
33569053,30215,256,512,7.790576,1,0,0,0,0,7,122,0,256000,40000,1448,1103,784,0,0,0,0,0,0,120,0,1500,64076,54105,6425,904,2150,1448,3,32000,14600,820,33233362,-1,179599975,2879,125748,4886,2347208,27,125744,28965817,7832000,3036000,0,124141,0,181922567,1187360,0,0,0,2094080,ndt-88lvq_1732662732_00000000003D271A,231.726536,184.42792933410828,186.97780908626012,30.215,0.0,0.0,5.028051,201.04409147345612,30.215,0.0
33569053,30215,256,512,8.212418,1,0,0,0,0,7,122,0,244000,48000,1448,1103,1125,0,0,0,0,0,0,272,0,1500,64076,43410,2763,904,2162,1448,3,32000,14600,820,33233362,-1,192594327,3020,135063,5121,2216888,30,135059,25618482,8252000,3076000,0,133115,0,195410687,1187360,0,0,0,2085888,ndt-88lvq_1732662732_00000000003D271A,204.947856,187.61278541837495,190.51268359696255,30.215,0.0,0.0,5.028051,194.35777500511253,30.215,0.0
35380820,30215,256,512,8.838283,1,0,0,0,0,7,122,0,260000,48000,1448,1103,1300,0,0,0,0,0,0,460,4,1500,64076,59455,4371,904,2176,1448,25,32000,14600,820,35027012,-1,211664487,3067,148411,5501,944096,31,148407,24524003,8880000,3272000,0,146288,0,214732799,1187360,0,1,0,2058240,ndt-88lvq_1732662732_00000000003D271A,196.192024,191.588784382668,194.51662998344815,30.215,0.0,0.0,5.028051,194.09914612203872,30.215,0.0
36021222,30215,256,512,9.427284,1,0,0,0,0,7,122,0,296000,48000,1448,1103,1452,0,0,0,0,0,0,472,0,1500,64076,92188,8346,904,2156,1448,25,32000,14600,821,35661010,-1,227079895,3114,159213,5800,755408,32,159209,9636671,9468000,3520000,0,156937,0,230365855,1188808,0,1,0,2097152,ndt-88lvq_1732662732_00000000003D271A,77.093368,192.7001626343282,195.6367700389635,30.215,0.0,0.0,5.028051,155.1434335577639,30.215,0.0
36021222,30215,192,512,9.643339,1,0,0,0,0,7,122,0,296000,48000,1448,1103,1302,0,0,0,0,0,0,688,12,1500,64076,95006,17673,904,2138,1448,25,32000,14600,822,26745757,-1,229862023,3114,160995,5884,2228472,32,160991,717581,9684000,3696000,0,158868,0,232934159,1190256,0,1,0,2073600,ndt-88lvq_1732662732_00000000003D271A,5.740648,190.69081611669984,193.39422579668724,30.215,0.0,0.0,5.028051,129.94189663779568,30.215,0.0
36021222,30215,256,512,9.713321,1,0,0,0,0,7,122,0,260000,48000,1448,1103,1346,0,0,0,0,0,0,60,0,1500,64076,57182,5631,904,2156,1448,25,32000,14600,822,35661010,-1,231862639,3161,162423,5930,1854888,33,162419,29657158,9756000,3712000,0,160252,0,235001903,1190256,0,1,0,1973248,ndt-88lvq_1732662732_00000000003D271A,237.257264,190.9646671823159,193.70388685805813,30.215,0.0,0.0,5.028051,207.308606013458,30.215,0.0
36172951,30215,256,512,9.949585,1,0,0,0,0,7,122,0,260000,48000,1448,1103,1314,0,0,0,0,0,0,100,0,1500,64076,56336,10451,904,2178,1448,25,32000,14600,822,35811221,-1,239172143,3255,167439,6057,977400,35,167435,24690911,9992000,3780000,0,165300,0,242265071,1190256,0,1,0,1931264,ndt-88lvq_1732662732_00000000003D271A,197.527288,192.3072313066324,194.94414852478772,30.215,0.0,0.0,5.028051,194.92622261047336,30.215,0.0
36172951,30215,256,512,10.000146,1,0,0,0,0,7,122,0,268000,48000,1448,1103,1375,0,0,0,0,0,0,148,4,1500,64076,64370,3463,904,2178,1448,25,32000,14600,822,35811221,-1,240488375,3255,168409,6098,1203288,35,168405,22787234,10040000,3800000,0,166209,0,243668183,1190256,0,1,0,2085888,ndt-88lvq_1732662732_00000000003D271A,182.297872,192.3878911367894,195.08213740079395,30.215,0.0,0.0,5.028051,189.9226335125278,30.215,0.0
471756,36283,739,739,0.110479,1,0,0,0,0,7,122,0,244000,40000,1448,1060,23,0,0,0,0,4,0,112,8,1500,64076,42732,6579,2147483647,40,1448,3,0,14600,0,1348211,-1,43631,1708,59,11,431504,3,56,471799,156000,0,0,34,0,76935,0,0,0,0,158720,ndt-88lvq_1732662732_00000000003B4F7B,3.774392,3.159405859937183,6.186297848459889,36.283,0.0,0.0,4.741442,4.373365236132357,36.283,0.0
9514627,34397,739,739,0.344492,1,0,0,0,0,7,122,0,248000,40000,1448,1060,697,0,0,0,0,4,0,56,4,1500,64076,47610,5376,2147483647,709,1448,3,0,14600,0,27191394,-1,1023927,1755,1410,60,2515176,4,1407,8313709,388000,0,0,711,0,2033183,0,0,0,0,1739776,ndt-88lvq_1732662732_00000000003B4F7B,66.509672,23.7782473903603,47.413118446872495,34.397,0.0,0.0,4.741442,45.900345945744256,35.34,0.0
17599485,34397,739,739,0.401642,1,0,0,0,0,7,122,0,260000,40000,1448,1060,880,0,0,0,0,0,0,112,0,1500,64076,59535,11547,2147483647,1240,1448,3,0,14600,0,50296716,-1,2214183,1755,2415,73,2688936,4,2412,16367178,444000,0,0,1533,0,3488423,0,0,0,0,1760256,ndt-88lvq_1732662732_00000000003B4F7B,130.937424,44.10261875003112,69.65247658362422,34.397,0.0,0.0,4.741442,81.56417311121845,35.025666666666666,0.0
39229963,34397,739,739,0.598174,1,0,0,0,0,7,122,0,260000,40000,1448,1060,1419,0,0,0,0,4,0,32,4,1500,64076,56697,9370,2147483647,2888,1448,3,0,14600,0,112113413,-1,7644183,1849,6704,109,1172880,6,6701,34737530,644000,168000,0,5283,0,9695999,0,0,0,0,2082816,ndt-88lvq_1732662732_00000000003B4F7B,277.90024,102.23357083390452,129.82700017051894,34.397,0.0,0.0,4.741442,169.9869370014745,34.397,0.0
39229963,34397,256,512,0.938969,1,0,0,0,0,7,122,0,260000,40000,1448,1060,1435,0,0,0,0,0,0,228,0,1500,64076,57763,1642,1068,2340,1448,3,0,14600,0,38837664,-1,19216599,1896,14716,179,1954800,7,14712,30639991,984000,304000,0,13278,0,21294479,0,0,0,0,2083840,ndt-88lvq_1732662732_00000000003B4F7B,245.119928,163.7250984856795,181.5503429825692,34.397,0.0,0.0,4.741442,196.79845648941622,34.397,0.0
37986358,34397,256,512,1.182975,1,0,0,0,0,7,122,0,256000,40000,1448,1060,1350,0,0,0,0,4,0,104,4,1500,64076,52662,1340,1068,2196,1448,3,0,14600,0,37606495,-1,27716359,1943,20501,221,1006360,8,20497,32252436,1228000,364000,0,19148,0,29671159,0,0,0,0,1967104,ndt-88lvq_1732662732_00000000003B4F7B,258.019488,187.4349601639933,200.75114351528984,34.397,0.0,0.0,4.741442,215.4018638930944,34.397,0.0
37332665,34397,256,512,1.50657,1,0,0,0,0,7,122,0,248000,40000,1448,1060,1164,0,0,0,0,0,0,200,4,1500,64076,45558,2571,1068,2694,1448,3,0,14600,0,36959338,-1,36129239,1990,26126,267,1138128,9,26122,26652261,1552000,540000,0,24959,0,37814711,0,0,0,0,2075648,ndt-88lvq_1732662732_00000000003B4F7B,213.218088,191.84897615112473,200.88252387874442,34.397,0.0,0.0,4.741442,201.98319600995637,34.397,0.0
37332665,34397,256,512,1.590265,1,0,0,0,0,7,122,0,252000,40000,1448,1060,1440,0,0,0,0,4,0,284,12,1500,64076,49466,2744,1068,2694,1448,3,0,14600,0,36959338,-1,38792111,1990,28241,285,1333608,9,28237,36262316,1636000,544000,0,26798,0,40877231,0,0,0,0,2087936,ndt-88lvq_1732662732_00000000003B4F7B,290.098528,195.14790805306035,205.71649630721924,34.397,0.0,0.0,4.741442,230.32097745342654,34.397,0.0
36507479,34397,320,512,2.216166,1,0,0,0,0,7,122,0,264000,40000,1448,1060,730,0,0,0,0,12,0,504,12,1500,64076,61314,5162,1068,2474,1448,3,0,14600,0,45178005,-1,60289119,2084,42377,406,2562960,11,42373,33670899,2260000,760000,0,41644,0,61346159,0,0,0,0,1073152,ndt-88lvq_1732662732_00000000003B4F7B,269.367192,217.63394619356131,221.50649725697443,34.397,0.0,0.0,4.741442,236.16921181684526,34.397,0.0
36507479,34397,256,512,2.511243,1,0,0,0,0,7,122,0,256000,40000,1448,1060,1420,0,0,0,0,0,0,136,0,1500,64076,54549,2740,1068,2136,1448,3,0,14600,0,36142404,-1,68759919,2131,48917,462,1824480,12,48913,32281081,2556000,824000,0,47494,0,70816079,0,0,0,0,2084864,ndt-88lvq_1732662732_00000000003B4F7B,258.248648,219.04664423156183,225.6470313705205,34.397,0.0,0.0,4.741442,234.31410786736078,34.397,0.0
36457420,34397,256,512,2.56905,1,0,0,0,0,7,122,0,256000,40000,1448,1060,1264,0,0,0,0,0,0,192,0,1500,64076,55372,1251,1068,2134,1448,3,0,14600,0,36092846,-1,71040519,2131,50336,473,1333608,12,50332,35326534,2612000,828000,0,49069,0,72870791,0,0,0,0,2082816,ndt-88lvq_1732662732_00000000003B4F7B,282.612272,221.2195761078998,226.96803254121173,34.397,0.0,0.0,4.741442,243.5999602163705,34.397,0.0
36410124,34397,256,512,2.721977,1,0,0,0,0,7,122,0,256000,52000,1448,1060,1238,0,0,0,0,4,0,44,4,1500,64076,54349,1770,1068,2132,1448,3,0,14600,0,36046023,-1,76160647,2225,53846,504,2311008,14,53842,29826408,2768000,840000,0,52605,0,77953271,0,0,0,0,1977344,ndt-88lvq_1732662732_00000000003B4F7B,238.611264,223.83920804621053,229.1540538366048,34.397,0.0,0.0,4.741442,230.53484196093845,34.397,0.0
36262106,34397,256,512,3.244991,1,0,0,0,0,7,122,0,260000,52000,1448,1060,1405,0,0,0,0,0,0,296,0,1500,64076,56230,2158,1068,2070,1448,3,0,14600,0,35899485,-1,91687551,2272,64738,595,1594248,15,64734,34338034,3288000,984000,0,63330,0,93721991,0,0,0,0,2096128,ndt-88lvq_1732662732_00000000003B4F7B,274.704272,226.0408142888532,231.10233341171053,34.397,0.0,0.0,4.741442,243.9491399001879,34.397,0.0
36262106,34397,320,512,3.297037,1,0,0,0,0,7,122,0,260000,52000,1448,1060,1406,0,0,0,0,0,0,348,0,1500,64076,58185,1180,1068,2090,1448,3,0,14600,0,44874357,-1,93540991,2272,66019,606,1303200,15,66015,34028053,3340000,1012000,0,64610,0,95576879,0,0,0,0,2069504,ndt-88lvq_1732662732_00000000003B4F7B,272.224424,226.96983018388934,231.95496319877515,34.397,0.0,0.0,4.741442,243.71640579422152,34.397,0.0
36247003,34397,320,512,3.922685,1,0,0,0,0,7,122,0,252000,52000,1448,1060,771,0,0,0,0,0,0,444,0,1500,64076,48957,7114,1068,2510,1448,3,0,14600,0,44855666,-1,111966791,2366,78109,711,2758440,17,78105,21661870,3968000,1232000,0,77335,0,113083199,0,0,0,0,2036736,ndt-88lvq_1732662732_00000000003B4F7B,173.29496,228.34724888692313,230.66207355421096,34.397,0.0,0.0,4.741442,210.7680941470447,34.397,0.0
37482926,34397,256,512,4.548466,1,0,0,0,0,7,122,0,256000,52000,1448,1060,1341,0,0,0,0,0,0,476,0,1500,64076,55129,1585,1068,2650,1448,3,0,14600,0,37108097,-1,129639631,2413,90886,817,1527640,18,90882,32479171,4592000,1432000,0,89542,0,131581399,0,0,0,0,2076672,ndt-88lvq_1732662732_00000000003B4F7B,259.833368,228.01468627005235,231.46780123232756,34.397,0.0,0.0,4.741442,239.77195183412664,34.397,0.0
36706935,34397,256,512,4.632877,1,0,0,0,0,7,122,0,260000,52000,1448,1060,1356,0,0,0,0,0,0,560,4,1500,64076,56758,2999,1068,2610,1448,3,0,14600,0,36339866,-1,132548663,2413,92910,836,1659408,18,92906,32843161,4676000,1448000,0,91551,0,134512151,0,0,0,0,2091008,ndt-88lvq_1732662732_00000000003B4F7B,262.745288,228.88354342237017,232.31124849634472,34.397,0.0,0.0,4.741442,241.31335997290498,34.397,0.0
36706935,34397,320,512,4.741442,1,0,0,0,0,7,122,0,260000,52000,1448,1060,519,0,0,0,0,0,0,80,4,1500,64076,59452,7671,1068,2630,1448,3,0,14600,0,45424833,-1,135877615,2460,94372,848,2867040,19,94368,20221882,4784000,1520000,0,93850,0,136627679,0,0,0,0,789504,ndt-88lvq_1732662732_00000000003B4F7B,161.775056,229.25956280810775,230.5638765590721,34.397,0.0,0.0,4.741442,207.19949845572663,34.397,0.0
36706935,34397,192,512,4.820463,1,0,0,0,0,7,122,0,252000,52000,1448,1060,1068,0,0,0,0,0,0,32,4,1500,64076,49408,2696,1068,2552,1448,3,0,14600,0,27254899,-1,137778839,2507,96235,864,1602936,20,96231,27923870,4864000,1536000,0,95164,0,139325303,0,0,0,0,2044928,ndt-88lvq_1732662732_00000000003B4F7B,223.39096,228.65660663716326,231.26123776906908,34.397,0.0,0.0,4.741442,227.76960146874413,34.397,0.0
37682297,34397,256,512,4.878602,1,0,0,0,0,7,122,0,252000,52000,1448,1060,1194,0,0,0,0,4,0,4,4,1500,64076,49004,2115,1068,2620,1448,3,0,14600,0,37305474,-1,139691647,2554,97682,878,1006360,21,97678,30875105,4924000,1536000,0,96485,0,141420559,0,0,0,0,2096128,ndt-88lvq_1732662732_00000000003B4F7B,247.00084,229.0683224415519,231.94109460046135,34.397,0.0,0.0,4.741442,236.00341901400444,34.397,0.0
37779824,34397,192,512,5.124066,1,0,0,0,0,7,122,0,252000,52000,1448,1060,1184,0,0,0,0,0,0,124,4,1500,64076,48694,3916,1068,2560,1448,3,0,14600,0,28051519,-1,147645511,2648,103165,920,1277136,23,103161,32225342,5168000,1600000,0,101978,0,149359943,0,0,0,0,2041856,ndt-88lvq_1732662732_00000000003B4F7B,257.802736,230.51305115898194,233.22559857737977,34.397,0.0,0.0,4.741442,240.5137952454539,34.397,0.0
37779824,34397,256,512,5.149382,1,0,0,0,0,7,122,0,252000,52000,1448,1060,1358,0,0,0,0,0,0,148,4,1500,64076,51659,5733,1068,2582,1448,3,0,14600,0,37402026,-1,148315935,2648,103802,924,1853440,23,103798,32090888,5192000,1600000,0,102441,0,150282319,0,0,0,0,2078720,ndt-88lvq_1732662732_00000000003B4F7B,256.727104,230.42133599721288,233.51197638862294,34.397,0.0,0.0,4.741442,240.2201387952786,34.397,0.0
37779824,34397,256,512,5.210454,1,0,0,0,0,7,122,0,256000,52000,1448,1060,1178,0,0,0,0,0,0,212,4,1500,64076,55119,3447,1068,2582,1448,3,0,14600,0,37402026,-1,150661695,2648,105242,939,1201840,23,105238,33935610,5256000,1620000,0,104061,0,152367439,0,0,0,0,2096128,ndt-88lvq_1732662732_00000000003B4F7B,271.48488,231.32217653202582,233.97641126857658,34.397,0.0,0.0,4.741442,245.59448926686744,34.397,0.0
37779824,34397,256,512,5.5004,1,0,0,0,0,7,122,0,256000,60000,1448,1060,818,0,0,0,0,0,0,168,4,1500,64076,52220,11792,1068,2572,1448,3,0,14600,0,37402026,-1,158742919,2789,110465,984,2635360,26,110460,10531227,5544000,1792000,0,109643,0,159925999,0,0,0,0,2069504,ndt-88lvq_1732662732_00000000003B4F7B,84.249816,230.88199985455603,232.64245509417498,34.397,0.0,0.0,4.741442,182.591423649577,34.397,0.0
37090227,34397,256,512,5.55068,1,0,0,0,0,7,122,0,248000,60000,1448,1060,1284,0,0,0,0,4,0,220,4,1500,64076,47945,2578,1068,2536,1448,3,0,14600,0,36719325,-1,159954959,2789,111769,995,2245848,26,111764,24623051,5596000,1792000,0,110481,0,161814191,0,0,0,0,2095104,ndt-88lvq_1732662732_00000000003B4F7B,196.984408,230.53746063545367,233.25648316962966,34.397,0.0,0.0,4.741442,220.25945060169443,34.397,0.0
37431142,34397,256,512,5.633442,1,0,0,0,0,7,122,0,252000,60000,1448,1060,1446,0,0,0,0,0,0,300,0,1500,64076,51927,2491,1068,2552,1448,3,0,14600,0,37056830,-1,162782903,2789,113884,1016,747168,26,113879,31588615,5676000,1796000,0,112434,0,164876711,0,0,0,0,2096128,ndt-88lvq_1732662732_00000000003B4F7B,252.70892,231.16652732024224,234.1787234163412,34.397,0.0,0.0,4.741442,239.35139024552782,34.397,0.0
37431142,34397,320,512,5.702481,1,0,0,0,0,7,122,0,256000,60000,1448,1060,1445,0,0,0,0,4,0,4,12,1500,64076,55212,3509,1068,2576,1448,3,0,14600,0,46321038,-1,165140247,2883,115511,1031,1714432,28,115506,34599590,5748000,1824000,0,114062,0,167232607,0,0,0,0,2095104,ndt-88lvq_1732662732_00000000003B4F7B,276.79672,231.67494569468974,234.64864223133756,34.397,0.0,0.0,4.741442,247.70676930867577,34.397,0.0
